groupID,subjectID,gender,age,handedness,stage,trialID,P,T,W,Shape,Label,CorrectKey,Response,RT,Correct
7,1,1,24,2,practice,1,8,0.1,1.1,square,self,j,j,0.827144100010628,1
7,1,1,24,2,practice,2,8,0.1,1.1,square,stranger,f,f,0.866805400000885,1
7,1,1,24,2,practice,3,8,0.1,1.1,circle,self,f,f,0.544012600003043,1
7,1,1,24,2,practice,4,8,0.1,1.1,circle,stranger,j,j,0.714009499992244,1
7,1,1,24,2,practice,5,8,0.1,1.1,circle,self,f,f,0.490933600027347,1
7,1,1,24,2,practice,6,8,0.1,1.1,square,self,j,j,0.654020999994827,1
7,1,1,24,2,practice,7,8,0.1,1.1,circle,stranger,j,j,0.965498500008835,1
7,1,1,24,2,practice,8,8,0.1,1.1,square,stranger,f,f,0.664584800018929,1
7,1,1,24,2,formal,9,8,0.1,1.1,square,self,j,j,0.669496000016807,1
7,1,1,24,2,formal,10,8,0.1,1.1,square,stranger,f,f,0.900684699998237,1
7,1,1,24,2,formal,11,8,0.1,1.1,circle,self,f,f,0.676788899989333,1
7,1,1,24,2,formal,12,8,0.1,1.1,circle,stranger,j,j,0.740959099988686,1
7,1,1,24,2,formal,13,8,0.1,1.1,circle,stranger,j,j,0.83680269998149,1
7,1,1,24,2,formal,14,8,0.1,1.1,circle,self,f,f,0.530560700019123,1
7,1,1,24,2,formal,15,8,0.1,1.1,square,self,j,f,0.607344300020486,0
7,1,1,24,2,formal,16,8,0.1,1.1,square,stranger,f,f,0.93444380001165,1
7,1,1,24,2,formal,17,8,0.1,1.1,square,stranger,f,f,0.565451600006782,1
7,1,1,24,2,formal,18,8,0.1,1.1,square,self,j,j,1.14365810001618,1
7,1,1,24,2,formal,19,8,0.1,1.1,circle,self,f,f,0.791163699992467,1
7,1,1,24,2,formal,20,8,0.1,1.1,circle,stranger,j,j,0.606651900016004,1
7,1,1,24,2,formal,21,8,0.1,1.1,circle,self,f,f,0.66921750002075,1
7,1,1,24,2,formal,22,8,0.1,1.1,square,stranger,f,f,0.815150899987202,1
7,1,1,24,2,formal,23,8,0.1,1.1,square,self,j,j,1.00149540000712,1
7,1,1,24,2,formal,24,8,0.1,1.1,circle,stranger,j,j,0.824058800004423,1
7,1,1,24,2,formal,25,8,0.1,1.1,circle,stranger,j,j,0.782633199996781,1
7,1,1,24,2,formal,26,8,0.1,1.1,square,stranger,f,f,0.96834389999276,1
7,1,1,24,2,formal,27,8,0.1,1.1,square,self,j,j,0.680939999991097,1
7,1,1,24,2,formal,28,8,0.1,1.1,circle,self,f,f,0.632870100002037,1
7,1,1,24,2,formal,29,8,0.1,1.1,circle,stranger,j,j,0.63212530000601,1
7,1,1,24,2,formal,30,8,0.1,1.1,circle,self,f,f,0.66411309997784,1
7,1,1,24,2,formal,31,8,0.1,1.1,square,stranger,f,f,0.936692999996012,1
7,1,1,24,2,formal,32,8,0.1,1.1,square,self,j,j,0.976911900012055,1
7,1,1,24,2,formal,33,8,0.1,1.1,circle,self,f,f,0.815703100000974,1
7,1,1,24,2,formal,34,8,0.1,1.1,square,self,j,j,0.703316999977687,1
7,1,1,24,2,formal,35,8,0.1,1.1,square,stranger,f,f,0.937524799985113,1
7,1,1,24,2,formal,36,8,0.1,1.1,circle,stranger,j,j,0.785791900008917,1
7,1,1,24,2,formal,37,8,0.1,1.1,circle,stranger,j,j,0.703670799994143,1
7,1,1,24,2,formal,38,8,0.1,1.1,circle,self,f,f,0.608351799979573,1
7,1,1,24,2,formal,39,8,0.1,1.1,square,stranger,f,f,0.655366000020877,1
7,1,1,24,2,formal,40,8,0.1,1.1,square,self,j,j,0.720027400006074,1
7,1,1,24,2,formal,41,8,0.1,1.1,circle,self,f,f,0.815258699993137,1
7,1,1,24,2,formal,42,8,0.1,1.1,square,stranger,f,f,0.671986799978185,1
7,1,1,24,2,formal,43,8,0.1,1.1,square,self,j,j,0.734834400005639,1
7,1,1,24,2,formal,44,8,0.1,1.1,circle,stranger,j,j,0.719498299993575,1
7,1,1,24,2,formal,45,8,0.1,1.1,square,stranger,f,f,0.640329099987866,1
7,1,1,24,2,formal,46,8,0.1,1.1,square,self,j,j,0.760296899999958,1
7,1,1,24,2,formal,47,8,0.1,1.1,circle,self,f,f,0.58307349999086,1
7,1,1,24,2,formal,48,8,0.1,1.1,circle,stranger,j,j,1.03248940000776,1
7,1,1,24,2,formal,49,8,0.1,1.1,square,self,j,j,0.728131999989273,1
7,1,1,24,2,formal,50,8,0.1,1.1,circle,stranger,j,j,0.779941899992991,1
7,1,1,24,2,formal,51,8,0.1,1.1,square,stranger,f,f,0.624382599984528,1
7,1,1,24,2,formal,52,8,0.1,1.1,circle,self,f,f,0.656146199995419,1
7,1,1,24,2,formal,53,8,0.1,1.1,square,self,j,j,1.04025540000293,1
7,1,1,24,2,formal,54,8,0.1,1.1,circle,self,f,f,0.654809099971317,1
7,1,1,24,2,formal,55,8,0.1,1.1,circle,stranger,j,j,0.622475199983455,1
7,1,1,24,2,formal,56,8,0.1,1.1,square,stranger,f,f,0.575345699995523,1
7,1,1,24,2,formal,57,8,0.1,1.1,circle,stranger,j,j,1.15882229999988,1
7,1,1,24,2,formal,58,8,0.1,1.1,circle,self,f,f,0.670921800017823,1
7,1,1,24,2,formal,59,8,0.1,1.1,square,self,j,j,0.678822099987883,1
7,1,1,24,2,formal,60,8,0.1,1.1,square,stranger,f,f,1.0003202999942,1
7,1,1,24,2,formal,61,8,0.1,1.1,circle,self,f,f,0.619956800015643,1
7,1,1,24,2,formal,62,8,0.1,1.1,square,self,j,j,0.748292299977038,1
7,1,1,24,2,formal,63,8,0.1,1.1,circle,stranger,j,j,0.787832499976503,1
7,1,1,24,2,formal,64,8,0.1,1.1,square,stranger,f,f,0.694676499988418,1
7,1,1,24,2,formal,65,8,0.1,1.1,circle,stranger,j,j,0.86392179998802,1
7,1,1,24,2,formal,66,8,0.1,1.1,square,self,j,f,0.871317000011913,0
7,1,1,24,2,formal,67,8,0.1,1.1,square,stranger,f,,NaN,0
7,1,1,24,2,formal,68,8,0.1,1.1,circle,self,f,j,0.125340000027791,0
7,1,1,24,2,formal,69,8,0.1,1.1,square,stranger,f,,NaN,0
7,1,1,24,2,formal,70,8,0.1,1.1,circle,stranger,j,j,0.919695400021737,1
7,1,1,24,2,formal,71,8,0.1,1.1,circle,self,f,f,0.639287199999671,1
7,1,1,24,2,formal,72,8,0.1,1.1,square,self,j,j,1.07251430000179,1
7,1,1,24,2,formal,73,8,0.1,1.1,circle,self,f,f,0.65656790000503,1
7,1,1,24,2,formal,74,8,0.1,1.1,circle,stranger,j,j,0.734820699988632,1
7,1,1,24,2,formal,75,8,0.1,1.1,square,stranger,f,f,1.14588239998557,1
