groupID,subjectID,gender,age,handedness,stage,trialID,P,T,W,Shape,Label,CorrectKey,Response,RT,Correct
7,5,2,24,2,practice,1,8,0.1,1.1,circle,stranger,j,j,0.661152500018943,1
7,5,2,24,2,practice,2,8,0.1,1.1,circle,self,f,f,0.621160600014264,1
7,5,2,24,2,practice,3,8,0.1,1.1,square,stranger,f,f,0.749703600013163,1
7,5,2,24,2,practice,4,8,0.1,1.1,square,self,j,j,0.928573000011966,1
7,5,2,24,2,practice,5,8,0.1,1.1,circle,stranger,j,j,0.627786700002616,1
7,5,2,24,2,practice,6,8,0.1,1.1,square,stranger,f,f,0.675769500026945,1
7,5,2,24,2,practice,7,8,0.1,1.1,circle,self,f,f,0.576550999976462,1
7,5,2,24,2,practice,8,8,0.1,1.1,square,self,j,j,0.498165700002573,1
7,5,2,24,2,formal,9,8,0.1,1.1,square,stranger,f,f,0.748426500009373,1
7,5,2,24,2,formal,10,8,0.1,1.1,circle,stranger,j,j,0.599351900018519,1
7,5,2,24,2,formal,11,8,0.1,1.1,circle,self,f,f,0.422662600001786,1
7,5,2,24,2,formal,12,8,0.1,1.1,square,self,j,j,0.488049699983094,1
7,5,2,24,2,formal,13,8,0.1,1.1,circle,self,f,f,0.503156399994623,1
7,5,2,24,2,formal,14,8,0.1,1.1,circle,stranger,j,j,0.663301399996271,1
7,5,2,24,2,formal,15,8,0.1,1.1,square,stranger,f,f,0.742548799986253,1
7,5,2,24,2,formal,16,8,0.1,1.1,square,self,j,j,0.583616900024936,1
7,5,2,24,2,formal,17,8,0.1,1.1,square,stranger,f,f,0.520007599989185,1
7,5,2,24,2,formal,18,8,0.1,1.1,square,self,j,j,0.712052599992603,1
7,5,2,24,2,formal,19,8,0.1,1.1,circle,stranger,j,f,0.55100959999254,0
7,5,2,24,2,formal,20,8,0.1,1.1,circle,self,f,f,0.405517100007273,1
7,5,2,24,2,formal,21,8,0.1,1.1,circle,self,f,f,0.391901800001506,1
7,5,2,24,2,formal,22,8,0.1,1.1,circle,stranger,j,j,0.584019999980228,1
7,5,2,24,2,formal,23,8,0.1,1.1,square,stranger,f,f,0.631885300012073,1
7,5,2,24,2,formal,24,8,0.1,1.1,square,self,j,j,0.503732699988177,1
7,5,2,24,2,formal,25,8,0.1,1.1,circle,stranger,j,j,0.679189300019061,1
7,5,2,24,2,formal,26,8,0.1,1.1,square,self,j,j,0.566964099998586,1
7,5,2,24,2,formal,27,8,0.1,1.1,square,stranger,f,f,0.696360399975674,1
7,5,2,24,2,formal,28,8,0.1,1.1,circle,self,f,f,0.614261000009719,1
7,5,2,24,2,formal,29,8,0.1,1.1,circle,stranger,j,j,0.58293429997866,1
7,5,2,24,2,formal,30,8,0.1,1.1,square,self,j,j,0.632380900002318,1
7,5,2,24,2,formal,31,8,0.1,1.1,square,stranger,f,f,0.647728599986294,1
7,5,2,24,2,formal,32,8,0.1,1.1,circle,self,f,f,0.66409360000398,1
7,5,2,24,2,formal,33,8,0.1,1.1,circle,stranger,j,j,0.519320399995195,1
7,5,2,24,2,formal,34,8,0.1,1.1,circle,self,f,f,0.471565800020471,1
7,5,2,24,2,formal,35,8,0.1,1.1,square,stranger,f,j,0.631206400023075,0
7,5,2,24,2,formal,36,8,0.1,1.1,square,self,j,j,0.614784300007159,1
7,5,2,24,2,formal,37,8,0.1,1.1,circle,self,f,f,0.504001900000731,1
7,5,2,24,2,formal,38,8,0.1,1.1,circle,stranger,j,j,0.615258500009077,1
7,5,2,24,2,formal,39,8,0.1,1.1,square,stranger,f,f,0.600447400007397,1
