groupID,subjectID,gender,age,handedness,stage,trialID,P,T,W,Shape,Label,CorrectKey,Response,RT,Correct
7,6,1,20,2,practice,1,8,0.1,1.1,square,self,j,j,0.394149300002027,1
7,6,1,20,2,practice,2,8,0.1,1.1,circle,self,f,f,0.624058499990497,1
7,6,1,20,2,practice,3,8,0.1,1.1,square,stranger,f,j,0.674839899991639,0
7,6,1,20,2,practice,4,8,0.1,1.1,circle,stranger,j,f,1.07385570000042,0
7,6,1,20,2,practice,5,8,0.1,1.1,square,stranger,f,f,0.884373000008054,1
7,6,1,20,2,practice,6,8,0.1,1.1,circle,self,f,f,0.799970499996562,1
7,6,1,20,2,practice,7,8,0.1,1.1,circle,stranger,j,,NaN,0
7,6,1,20,2,practice,8,8,0.1,1.1,square,self,j,j,0.673255899979267,1
7,6,1,20,2,formal,9,8,0.1,1.1,square,self,j,j,0.379695899988292,1
7,6,1,20,2,formal,10,8,0.1,1.1,circle,stranger,j,f,0.518113400001312,0
7,6,1,20,2,formal,11,8,0.1,1.1,circle,self,f,f,0.951525400014361,1
7,6,1,20,2,formal,12,8,0.1,1.1,square,stranger,f,f,0.79041220000363,1
7,6,1,20,2,formal,13,8,0.1,1.1,square,self,j,j,0.726621399982832,1
7,6,1,20,2,formal,14,8,0.1,1.1,circle,self,f,f,0.567628899996635,1
7,6,1,20,2,formal,15,8,0.1,1.1,circle,stranger,j,,NaN,0
7,6,1,20,2,formal,16,8,0.1,1.1,square,stranger,f,f,1.06863110000268,1
7,6,1,20,2,formal,17,8,0.1,1.1,circle,self,f,f,1.10937249998096,1
7,6,1,20,2,formal,18,8,0.1,1.1,square,stranger,f,f,0.858777200017357,1
7,6,1,20,2,formal,19,8,0.1,1.1,square,self,j,j,0.807330199982971,1
7,6,1,20,2,formal,20,8,0.1,1.1,circle,stranger,j,f,0.644975999981398,0
7,6,1,20,2,formal,21,8,0.1,1.1,square,stranger,f,f,0.934016200015321,1
7,6,1,20,2,formal,22,8,0.1,1.1,square,self,j,j,0.597795100009535,1
7,6,1,20,2,formal,23,8,0.1,1.1,circle,self,f,f,0.725155599997379,1
7,6,1,20,2,formal,24,8,0.1,1.1,circle,stranger,j,f,0.710592699993867,0
7,6,1,20,2,formal,25,8,0.1,1.1,square,self,j,j,0.615118200017605,1
7,6,1,20,2,formal,26,8,0.1,1.1,circle,self,f,f,0.694279399991501,1
7,6,1,20,2,formal,27,8,0.1,1.1,square,stranger,f,f,0.855391500022961,1
7,6,1,20,2,formal,28,8,0.1,1.1,circle,stranger,j,j,0.646952099981718,1
7,6,1,20,2,formal,29,8,0.1,1.1,circle,stranger,j,j,0.951204900018638,1
7,6,1,20,2,formal,30,8,0.1,1.1,square,self,j,j,0.519218600005843,1
7,6,1,20,2,formal,31,8,0.1,1.1,square,stranger,f,f,0.678180199989583,1
7,6,1,20,2,formal,32,8,0.1,1.1,circle,self,f,f,0.790059199993266,1
7,6,1,20,2,formal,33,8,0.1,1.1,square,stranger,f,j,0.438406200002646,0
7,6,1,20,2,formal,34,8,0.1,1.1,circle,stranger,j,,NaN,0
7,6,1,20,2,formal,35,8,0.1,1.1,square,self,j,j,0.62060150000616,1
7,6,1,20,2,formal,36,8,0.1,1.1,circle,self,f,f,0.869956500013359,1
7,6,1,20,2,formal,37,8,0.1,1.1,square,stranger,f,f,0.646762299991678,1
7,6,1,20,2,formal,38,8,0.1,1.1,circle,self,f,f,1.15886120000505,1
7,6,1,20,2,formal,39,8,0.1,1.1,circle,stranger,j,j,1.06157229997916,1
7,6,1,20,2,formal,40,8,0.1,1.1,square,self,j,j,0.662916100001894,1
7,6,1,20,2,formal,41,8,0.1,1.1,square,stranger,f,f,1.04723759999615,1
7,6,1,20,2,formal,42,8,0.1,1.1,circle,self,f,f,0.757896300026914,1
7,6,1,20,2,formal,43,8,0.1,1.1,square,self,j,j,0.614380700018955,1
7,6,1,20,2,formal,44,8,0.1,1.1,circle,stranger,j,j,0.934635500016157,1
7,6,1,20,2,formal,45,8,0.1,1.1,circle,self,f,f,0.757291899994016,1
7,6,1,20,2,formal,46,8,0.1,1.1,circle,stranger,j,j,1.19114760000957,1
7,6,1,20,2,formal,47,8,0.1,1.1,square,stranger,f,f,0.759572499984642,1
7,6,1,20,2,formal,48,8,0.1,1.1,square,self,j,j,0.633675699995365,1
7,6,1,20,2,formal,49,8,0.1,1.1,square,self,j,j,0.983517200016649,1
7,6,1,20,2,formal,50,8,0.1,1.1,square,stranger,f,f,0.567513999994844,1
7,6,1,20,2,formal,51,8,0.1,1.1,circle,stranger,j,f,0.853707900008885,0
7,6,1,20,2,formal,52,8,0.1,1.1,circle,self,f,f,1.19149040000048,1
7,6,1,20,2,formal,53,8,0.1,1.1,square,stranger,f,f,0.886739699984901,1
7,6,1,20,2,formal,54,8,0.1,1.1,square,self,j,j,0.775875800027279,1
7,6,1,20,2,formal,55,8,0.1,1.1,circle,stranger,j,j,0.8713190999988,1
7,6,1,20,2,formal,56,8,0.1,1.1,circle,self,f,f,0.663465299992822,1
7,6,1,20,2,formal,57,8,0.1,1.1,circle,self,f,f,0.790234400017653,1
7,6,1,20,2,formal,58,8,0.1,1.1,square,stranger,f,j,0.520374699990498,0
7,6,1,20,2,formal,59,8,0.1,1.1,square,self,j,j,0.535122700006468,1
7,6,1,20,2,formal,60,8,0.1,1.1,circle,stranger,j,j,1.06333599999198,1
7,6,1,20,2,formal,61,8,0.1,1.1,circle,self,f,f,0.732637899986003,1
7,6,1,20,2,formal,62,8,0.1,1.1,square,stranger,f,f,0.696383100003004,1
7,6,1,20,2,formal,63,8,0.1,1.1,square,self,j,j,0.710847299982561,1
7,6,1,20,2,formal,64,8,0.1,1.1,circle,stranger,j,j,0.679397700005211,1
7,6,1,20,2,formal,65,8,0.1,1.1,circle,stranger,j,j,1.09478189999936,1
7,6,1,20,2,formal,66,8,0.1,1.1,square,self,j,j,0.775241900002584,1
7,6,1,20,2,formal,67,8,0.1,1.1,square,stranger,f,f,0.711648500000592,1
7,6,1,20,2,formal,68,8,0.1,1.1,circle,self,f,f,0.951326000009431,1
7,6,1,20,2,formal,69,8,0.1,1.1,circle,self,f,f,0.967087099998025,1
7,6,1,20,2,formal,70,8,0.1,1.1,circle,stranger,j,j,1.14532500001951,1
7,6,1,20,2,formal,71,8,0.1,1.1,square,stranger,f,f,0.790492100000847,1
7,6,1,20,2,formal,72,8,0.1,1.1,square,self,j,j,0.45569939998677,1
7,6,1,20,2,formal,73,8,0.1,1.1,circle,stranger,j,,NaN,0
7,6,1,20,2,formal,74,8,0.1,1.1,square,self,j,j,0.957898299995577,1
7,6,1,20,2,formal,75,8,0.1,1.1,circle,self,f,f,0.647047200007364,1
7,6,1,20,2,formal,76,8,0.1,1.1,square,stranger,f,j,0.550122699991334,0
7,6,1,20,2,formal,77,8,0.1,1.1,square,stranger,f,,NaN,0
7,6,1,20,2,formal,78,8,0.1,1.1,circle,self,f,f,0.79670839998289,1
7,6,1,20,2,formal,79,8,0.1,1.1,square,self,j,j,0.535038000001805,1
7,6,1,20,2,formal,80,8,0.1,1.1,circle,stranger,j,f,0.838960599998245,0
7,6,1,20,2,formal,81,8,0.1,1.1,circle,self,f,f,1.14283779999823,1
7,6,1,20,2,formal,82,8,0.1,1.1,square,stranger,f,f,0.951807099976577,1
7,6,1,20,2,formal,83,8,0.1,1.1,circle,stranger,j,j,0.982754900003783,1
7,6,1,20,2,formal,84,8,0.1,1.1,square,self,j,j,0.567274299974088,1
7,6,1,20,2,formal,85,8,0.1,1.1,square,stranger,f,f,0.647366000019247,1
7,6,1,20,2,formal,86,8,0.1,1.1,square,self,j,j,0.790565900009824,1
7,6,1,20,2,formal,87,8,0.1,1.1,circle,self,f,f,0.80710179999005,1
7,6,1,20,2,formal,88,8,0.1,1.1,circle,stranger,j,j,0.854632100003073,1
7,6,1,20,2,formal,89,8,0.1,1.1,square,stranger,f,,NaN,0
7,6,1,20,2,formal,90,8,0.1,1.1,square,self,j,j,0.875985999999102,1
7,6,1,20,2,formal,91,8,0.1,1.1,circle,self,f,f,0.757281400001375,1
7,6,1,20,2,formal,92,8,0.1,1.1,circle,stranger,j,,NaN,0
7,6,1,20,2,formal,93,8,0.1,1.1,circle,stranger,j,j,0.988227599998936,1
7,6,1,20,2,formal,94,8,0.1,1.1,square,stranger,f,f,0.806018600007519,1
7,6,1,20,2,formal,95,8,0.1,1.1,square,self,j,j,0.534363200014923,1
7,6,1,20,2,formal,96,8,0.1,1.1,circle,self,f,j,0.774756400001934,0
7,6,1,20,2,formal,97,8,0.1,1.1,circle,stranger,j,,NaN,0
7,6,1,20,2,formal,98,8,0.1,1.1,circle,self,f,f,0.876202799991006,1
7,6,1,20,2,formal,99,8,0.1,1.1,square,self,j,j,0.519179099996109,1
7,6,1,20,2,formal,100,8,0.1,1.1,square,stranger,f,f,0.77483390000998,1
7,6,1,20,2,formal,101,8,0.1,1.1,circle,stranger,j,j,1.18986109999241,1
7,6,1,20,2,formal,102,8,0.1,1.1,square,stranger,f,f,0.967555500013987,1
7,6,1,20,2,formal,103,8,0.1,1.1,circle,self,f,j,0.725994499982335,0
7,6,1,20,2,formal,104,8,0.1,1.1,square,self,j,,NaN,0
7,6,1,20,2,formal,105,8,0.1,1.1,circle,stranger,j,j,0.204438800021308,1
7,6,1,20,2,formal,106,8,0.1,1.1,circle,self,f,f,1.15958400000818,1
7,6,1,20,2,formal,107,8,0.1,1.1,square,stranger,f,j,0.59980429999996,0
7,6,1,20,2,formal,108,8,0.1,1.1,square,self,j,,NaN,0
7,6,1,20,2,formal,109,8,0.1,1.1,circle,stranger,j,,NaN,0
7,6,1,20,2,formal,110,8,0.1,1.1,square,stranger,f,f,0.978678100014804,1
7,6,1,20,2,formal,111,8,0.1,1.1,circle,self,f,f,1.12658790001296,1
7,6,1,20,2,formal,112,8,0.1,1.1,square,self,j,j,0.663400799996452,1
7,6,1,20,2,formal,113,8,0.1,1.1,circle,stranger,j,j,0.795136000000639,1
7,6,1,20,2,formal,114,8,0.1,1.1,square,self,j,j,0.568093500012765,1
7,6,1,20,2,formal,115,8,0.1,1.1,circle,self,f,f,0.614286299998639,1
7,6,1,20,2,formal,116,8,0.1,1.1,square,stranger,f,f,0.710497300024144,1
7,6,1,20,2,formal,117,8,0.1,1.1,square,stranger,f,f,0.935813200019766,1
7,6,1,20,2,formal,118,8,0.1,1.1,circle,self,f,j,0.742397699999856,0
7,6,1,20,2,formal,119,8,0.1,1.1,square,self,j,j,0.743245599995134,1
7,6,1,20,2,formal,120,8,0.1,1.1,circle,stranger,j,j,0.934293600003002,1
7,6,1,20,2,formal,121,8,0.1,1.1,circle,stranger,j,j,0.727053500013426,1
7,6,1,20,2,formal,122,8,0.1,1.1,square,self,j,j,0.439433300023666,1
7,6,1,20,2,formal,123,8,0.1,1.1,square,stranger,f,f,0.631242800009204,1
7,6,1,20,2,formal,124,8,0.1,1.1,circle,self,f,f,0.887502000026871,1
7,6,1,20,2,formal,125,8,0.1,1.1,square,stranger,f,f,0.727073699992616,1
7,6,1,20,2,formal,126,8,0.1,1.1,square,self,j,j,0.583943199977512,1
7,6,1,20,2,formal,127,8,0.1,1.1,circle,stranger,j,j,0.982985000009649,1
7,6,1,20,2,formal,128,8,0.1,1.1,circle,self,f,f,0.77501260000281,1
7,6,1,20,2,formal,129,8,0.1,1.1,square,self,j,j,0.711448699992616,1
7,6,1,20,2,formal,130,8,0.1,1.1,square,stranger,f,f,0.871857799997088,1
7,6,1,20,2,formal,131,8,0.1,1.1,circle,stranger,j,j,0.789857399999164,1
7,6,1,20,2,formal,132,8,0.1,1.1,circle,self,f,f,0.743913799989969,1
7,6,1,20,2,formal,133,8,0.1,1.1,circle,self,f,j,0.661973099980969,0
7,6,1,20,2,formal,134,8,0.1,1.1,circle,stranger,j,,NaN,0
7,6,1,20,2,formal,135,8,0.1,1.1,square,self,j,f,0.909866799978772,0
7,6,1,20,2,formal,136,8,0.1,1.1,square,stranger,f,,NaN,0
7,6,1,20,2,formal,137,8,0.1,1.1,square,stranger,f,,NaN,0
7,6,1,20,2,formal,138,8,0.1,1.1,square,self,j,j,0.722966899978928,1
7,6,1,20,2,formal,139,8,0.1,1.1,circle,stranger,j,j,0.91945260000648,1
7,6,1,20,2,formal,140,8,0.1,1.1,circle,self,f,f,0.69461749997572,1
7,6,1,20,2,formal,141,8,0.1,1.1,square,self,j,f,0.679369499994209,0
7,6,1,20,2,formal,142,8,0.1,1.1,square,stranger,f,f,0.91947279998567,1
7,6,1,20,2,formal,143,8,0.1,1.1,circle,stranger,j,,NaN,0
7,6,1,20,2,formal,144,8,0.1,1.1,circle,self,f,f,0.634702499984996,1
7,6,1,20,2,formal,145,8,0.1,1.1,circle,self,f,f,1.01389119998203,1
7,6,1,20,2,formal,146,8,0.1,1.1,square,self,j,,NaN,0
7,6,1,20,2,formal,147,8,0.1,1.1,circle,stranger,j,j,0.829478300001938,1
7,6,1,20,2,formal,148,8,0.1,1.1,square,stranger,f,f,1.06333219999215,1
7,6,1,20,2,formal,149,8,0.1,1.1,square,self,j,j,0.966131900000619,1
