subjectID,trialID,T,P,W,Label,v,a,RT,response
1,1,500,120,1500,stranger,1.9834104363902723,4.302416789510048,1.358999999999983,1
1,2,500,120,1500,stranger,1.0267520210278693,4.302416789510048,1.241999999999996,1
1,3,500,120,1500,stranger,2.257918516108424,4.302416789510048,1.785999999999936,1
1,4,500,120,1500,stranger,1.5218004276626502,4.302416789510048,1.0890000000000006,1
1,5,500,120,1500,stranger,1.4224701152558756,4.302416789510048,1.0770000000000006,1
1,6,500,120,1500,stranger,1.3676338581249716,4.302416789510048,1.4489999999999732,1
1,7,500,120,1500,stranger,1.8136062355583864,4.302416789510048,1.0140000000000007,1
1,8,500,120,1500,stranger,2.8071207427521117,4.302416789510048,1.1340000000000008,1
1,9,500,120,1500,stranger,2.1488639432671,4.302416789510048,0.8220000000000005,1
1,10,500,120,1500,stranger,2.099432633747493,4.302416789510048,0.8520000000000005,1
1,11,500,120,1500,stranger,2.738595464296675,4.302416789510048,0.8190000000000004,1
1,12,500,120,1500,stranger,2.4752893647119354,4.302416789510048,0.7450000000000003,1
1,13,500,120,1500,stranger,2.7429404890118487,4.302416789510048,1.65899999999995,1
1,14,500,120,1500,stranger,1.5263220710359642,4.302416789510048,1.4289999999999754,1
1,15,500,120,1500,stranger,2.31937357021131,4.302416789510048,1.231999999999997,1
1,16,500,120,1500,stranger,1.7996514211524597,4.302416789510048,1.0900000000000007,1
1,17,500,120,1500,stranger,2.630886824429685,4.302416789510048,0.9980000000000007,1
1,18,500,120,1500,stranger,1.471607760683628,4.302416789510048,1.3199999999999874,1
1,19,500,120,1500,stranger,0.6963989348594617,4.302416789510048,1.6739999999999484,1
1,20,500,120,1500,stranger,2.4709182150132865,4.302416789510048,1.5299999999999643,1
1,21,500,120,1500,stranger,1.6101074928652148,4.302416789510048,1.4709999999999708,1
1,22,500,120,1500,stranger,3.279758132661655,4.302416789510048,0.5620000000000003,1
1,23,500,120,1500,stranger,1.558398519197392,4.302416789510048,1.0620000000000007,1
1,24,500,120,1500,stranger,2.397634721767123,4.302416789510048,1.0190000000000006,1
1,25,500,120,1500,stranger,0.8275377264160817,4.302416789510048,1.5639999999999605,1
1,26,500,120,1500,stranger,2.6372197212840383,4.302416789510048,0.9580000000000006,1
1,27,500,120,1500,stranger,2.353007642084889,4.302416789510048,1.1850000000000007,1
1,28,500,120,1500,stranger,0.9750492499985359,4.302416789510048,1.4439999999999737,1
1,29,500,120,1500,stranger,1.7691805054152134,4.302416789510048,0.6900000000000004,1
1,30,500,120,1500,stranger,2.4639397559521474,4.302416789510048,0.8950000000000005,1
1,31,500,120,1500,stranger,-0.6709228978078914,4.302416789510048,1.5759999999999592,2
1,32,500,120,1500,stranger,1.154406876683617,4.302416789510048,0.9770000000000005,1
1,33,500,120,1500,stranger,1.833910196340579,4.302416789510048,1.0940000000000007,1
1,34,500,120,1500,stranger,0.09095317756044663,4.302416789510048,1.495999999999968,1
1,35,500,120,1500,stranger,1.690503186330472,4.302416789510048,0.7570000000000003,1
1,36,500,120,1500,stranger,1.6708336741955614,4.302416789510048,0.4570000000000002,1
1,37,500,120,1500,stranger,2.858282099095974,4.302416789510048,0.9560000000000006,1
1,38,500,120,1500,stranger,2.3144772919186947,4.302416789510048,0.6730000000000004,1
1,39,500,120,1500,stranger,0.7884477129962808,4.302416789510048,1.5289999999999644,1
1,40,500,120,1500,stranger,4.497501171300495,4.302416789510048,0.9140000000000006,1
1,41,500,120,1500,stranger,3.1338783139290953,4.302416789510048,0.8310000000000004,1
1,42,500,120,1500,stranger,1.4571890285960338,4.302416789510048,1.323999999999987,1
1,43,500,120,1500,stranger,2.948484494496534,4.302416789510048,1.3709999999999818,1
1,44,500,120,1500,stranger,2.6110453753706135,4.302416789510048,1.1120000000000008,1
1,45,500,120,1500,stranger,2.3796732124015874,4.302416789510048,1.0200000000000007,1
1,46,500,120,1500,stranger,2.7189419660989342,4.302416789510048,0.6850000000000004,1
1,47,500,120,1500,stranger,2.524995452483468,4.302416789510048,0.9040000000000006,1
1,48,500,120,1500,stranger,1.4396127625811674,4.302416789510048,1.0060000000000007,1
1,49,500,120,1500,stranger,0.8034902100468874,4.302416789510048,1.813999999999933,1
1,50,500,120,1500,stranger,1.324306628154526,4.302416789510048,1.550999999999962,1
1,51,500,120,1500,stranger,2.528903856738654,4.302416789510048,1.3449999999999847,1
1,52,500,120,1500,stranger,1.9155106665552837,4.302416789510048,0.6130000000000003,1
1,53,500,120,1500,stranger,2.747733616467773,4.302416789510048,1.576999999999959,1
1,54,500,120,1500,stranger,2.163779552544436,4.302416789510048,0.7250000000000003,1
1,55,500,120,1500,stranger,1.2125200513951546,4.302416789510048,0.7550000000000003,1
1,56,500,120,1500,stranger,1.4041318864546812,4.302416789510048,1.785999999999936,1
1,57,500,120,1500,stranger,1.4944619312703074,4.302416789510048,1.6469999999999514,1
1,58,500,120,1500,stranger,2.56523209372334,4.302416789510048,0.6720000000000004,1
1,59,500,120,1500,stranger,2.9869225310568326,4.302416789510048,0.7840000000000005,1
1,60,500,120,1500,stranger,2.622319093827772,4.302416789510048,1.3209999999999873,1
1,61,500,120,1500,stranger,2.5406663348918124,4.302416789510048,1.2259999999999978,1
1,62,500,120,1500,stranger,1.9708324267800497,4.302416789510048,1.2369999999999965,1
1,63,500,120,1500,stranger,2.0845656720559056,4.302416789510048,1.4159999999999768,1
1,64,500,120,1500,stranger,2.5713635132336425,4.302416789510048,1.4549999999999725,1
1,65,500,120,1500,stranger,1.8073327405049564,4.302416789510048,1.7979999999999348,1
1,66,500,120,1500,stranger,0.8056833890055589,4.302416789510048,1.9729999999999155,1
1,67,500,120,1500,stranger,1.8174659482606657,4.302416789510048,1.3629999999999827,1
1,68,500,120,1500,stranger,2.765190869588207,4.302416789510048,0.9170000000000005,1
1,69,500,120,1500,stranger,4.780452448758909,4.302416789510048,0.6510000000000004,1
1,70,500,120,1500,stranger,1.9684992293226582,4.302416789510048,1.1100000000000008,1
1,71,500,120,1500,stranger,3.214139425792472,4.302416789510048,0.7380000000000004,1
1,72,500,120,1500,stranger,1.202281955064663,4.302416789510048,1.5519999999999619,1
1,73,500,120,1500,stranger,1.3739215842297194,4.302416789510048,1.29699999999999,1
1,74,500,120,1500,stranger,2.0855406874761746,4.302416789510048,0.5560000000000003,1
1,75,500,120,1500,stranger,2.5947154600409927,4.302416789510048,0.8750000000000004,1
1,76,500,120,1500,stranger,2.414011745003905,4.302416789510048,1.2389999999999963,1
1,77,500,120,1500,stranger,1.577753377413977,4.302416789510048,1.3909999999999796,1
1,78,500,120,1500,stranger,2.7748510442193055,4.302416789510048,0.3930000000000001,1
1,79,500,120,1500,stranger,2.941378352996526,4.302416789510048,1.2979999999999898,1
1,80,500,120,1500,stranger,1.5267674778310854,4.302416789510048,1.3559999999999834,1
1,81,500,120,1500,stranger,3.045432245144788,4.302416789510048,0.5830000000000003,1
1,82,500,120,1500,stranger,2.9194921008894505,4.302416789510048,1.1740000000000008,1
1,83,500,120,1500,stranger,2.7229635408822745,4.302416789510048,0.6630000000000004,1
1,84,500,120,1500,stranger,1.2605732476276588,4.302416789510048,1.468999999999971,1
1,85,500,120,1500,stranger,1.368827301415208,4.302416789510048,0.8210000000000004,1
1,86,500,120,1500,stranger,2.5338016679788224,4.302416789510048,0.9450000000000005,1
1,87,500,120,1500,stranger,2.26870044522016,4.302416789510048,0.7010000000000003,1
1,88,500,120,1500,stranger,2.931618115867861,4.302416789510048,0.9950000000000006,1
1,89,500,120,1500,stranger,4.604017713919794,4.302416789510048,0.5980000000000003,1
1,90,500,120,1500,stranger,3.164369332181412,4.302416789510048,0.9350000000000005,1
1,91,500,120,1500,stranger,1.489930939945444,4.302416789510048,0.9730000000000005,1
1,92,500,120,1500,stranger,2.3235393774995456,4.302416789510048,1.5039999999999671,1
1,93,500,120,1500,stranger,3.3031555558400743,4.302416789510048,0.7920000000000005,1
