subjectID,trialID,T,P,W,Label,v,a,RT,response
1,1,30,120,600,stranger,1.3402657948211636,2.77041284353292,0.5890000000000003,1
1,2,30,120,600,stranger,0.47234362211851066,2.77041284353292,0.6190000000000003,1
1,3,30,120,600,stranger,1.4918576419030802,2.77041284353292,0.5830000000000003,1
1,4,30,120,600,stranger,1.8710656892393223,2.77041284353292,0.5340000000000003,1
1,5,30,120,600,stranger,2.9901170623555267,2.77041284353292,0.41200000000000014,1
1,6,30,120,600,stranger,0.9341430821767934,2.77041284353292,0.41500000000000015,2
1,7,30,120,600,stranger,3.2075892796278223,2.77041284353292,0.5400000000000003,1
1,8,30,120,600,stranger,0.6809512046703377,2.77041284353292,0.5370000000000003,1
1,9,30,120,600,stranger,2.4129786092491994,2.77041284353292,0.4570000000000002,1
1,10,30,120,600,stranger,1.8439682410757205,2.77041284353292,0.6020000000000003,1
1,11,30,120,600,stranger,0.07144700532442316,2.77041284353292,0.4990000000000002,1
1,12,30,120,600,stranger,2.1848406586659457,2.77041284353292,0.5320000000000003,1
1,13,30,120,600,stranger,3.797068202215508,2.77041284353292,0.4770000000000002,1
1,14,30,120,600,stranger,1.8932023361684114,2.77041284353292,0.4880000000000002,1
1,15,30,120,600,stranger,2.69752212867752,2.77041284353292,0.5160000000000002,1
1,16,30,120,600,stranger,0.41377545236520163,2.77041284353292,0.5470000000000003,1
1,17,30,120,600,stranger,1.817171468393843,2.77041284353292,0.43500000000000016,1
1,18,30,120,600,stranger,0.4595958005003876,2.77041284353292,0.4970000000000002,1
1,19,30,120,600,stranger,2.6385035175824534,2.77041284353292,0.5450000000000003,1
1,20,30,120,600,stranger,1.707011420944852,2.77041284353292,0.5800000000000003,1
1,21,30,120,600,stranger,1.1647966223803539,2.77041284353292,0.6100000000000003,1
1,22,30,120,600,stranger,2.7198352392089995,2.77041284353292,0.5630000000000003,1
1,23,30,120,600,stranger,1.740635324747183,2.77041284353292,0.4470000000000002,1
1,24,30,120,600,stranger,1.9412917027266356,2.77041284353292,0.5410000000000003,1
1,25,30,120,600,stranger,-0.42701960752172263,2.77041284353292,0.3710000000000001,2
1,26,30,120,600,stranger,-0.7219367407172289,2.77041284353292,0.5420000000000003,2
1,27,30,120,600,stranger,0.2068308370581452,2.77041284353292,0.5350000000000003,1
1,28,30,120,600,stranger,1.0823697891216257,2.77041284353292,0.5880000000000003,1
1,29,30,120,600,stranger,0.6210296943931357,2.77041284353292,0.44100000000000017,1
1,30,30,120,600,stranger,-0.36476620145383554,2.77041284353292,0.5760000000000003,2
1,31,30,120,600,stranger,0.40466306683040687,2.77041284353292,0.6270000000000003,2
1,32,30,120,600,stranger,0.7443066730622837,2.77041284353292,0.5830000000000003,1
1,33,30,120,600,stranger,-0.842230244682363,2.77041284353292,0.4640000000000002,2
